Name of restaurant,Country Code,City Name,Day,Start Time,End Time
Shake Shack,US,Boston,4,1100,2200
Shake Shack,US,Boston,5,1100,2200
Shake Shack,US,Boston,6,1100,2200
Shake Shack,US,Las Vegas,0,1100,0000
Shake Shack,US,Las Vegas,1,1100,0000
Shake Shack,US,Las Vegas,2,1100,0000
Shake Shack,US,Las Vegas,3,1100,0000
Shake Shack,US,Las Vegas,4,1100,0200
Shake Shack,US,Las Vegas,5,1100,0200
Shake Shack,US,Las Vegas,6,1100,0000
Shaker and Spear,US,Seattle,0,0700,2200
Shaker and Spear,US,Seattle,1,0700,2200
Shaker and Spear,US,Seattle,2,0700,2200
Shaker and Spear,US,Seattle,3,0700,2200
Shaker and Spear,US,Seattle,4,0700,2200
Shaker and Spear,US,Seattle,5,0800,1400
Shaker and Spear,US,Seattle,5,1700,2200
Shaker and Spear,US,Seattle,6,0800,1400
Shaker and Spear,US,Seattle,6,1700,2200
Shalom Indonesian Restaurant,AU,Sydney,0,1100,2200
Shalom Indonesian Restaurant,AU,Sydney,1,1100,2200
Shalom Indonesian Restaurant,AU,Sydney,2,1100,2200
Shalom Indonesian Restaurant,AU,Sydney,3,1100,2200
Shalom Indonesian Restaurant,AU,Sydney,4,1100,2200
Shalom Indonesian Restaurant,AU,Sydney,5,1100,2200
Shalom Indonesian Restaurant,AU,Sydney,6,1200,2200
Shalom Restaurant,AU,Melbourne,0,1100,2100
Shalom Restaurant,AU,Melbourne,1,1100,2100
Shalom Restaurant,AU,Melbourne,2,1100,2100
Shalom Restaurant,AU,Melbourne,3,1100,2100
Shalom Restaurant,AU,Melbourne,4,1100,2100
Shalom Restaurant,AU,Melbourne,5,1100,2130
Shalom Restaurant,AU,Melbourne,6,1100,2130
Shancheng Hot Pot King,AU,Sydney,0,1130,2330
Shancheng Hot Pot King,AU,Sydney,1,1130,2330
Shancheng Hot Pot King,AU,Sydney,2,1130,2330
Shancheng Hot Pot King,AU,Sydney,3,1130,2330
Shancheng Hot Pot King,AU,Sydney,4,1130,2330
Shancheng Hot Pot King,AU,Sydney,5,1130,2330
Shancheng Hot Pot King,AU,Sydney,6,1130,2330
ShanDong Mama,AU,Melbourne,0,1100,2100
ShanDong Mama,AU,Melbourne,1,1100,2100
ShanDong Mama,AU,Melbourne,2,1100,2100
ShanDong Mama,AU,Melbourne,3,1100,2100
ShanDong Mama,AU,Melbourne,4,1100,2100
ShanDong Mama,AU,Melbourne,5,1100,2100
ShanDong MaMa Mini,AU,Melbourne,0,1100,2000
ShanDong MaMa Mini,AU,Melbourne,1,1100,2000
ShanDong MaMa Mini,AU,Melbourne,2,1100,2100
ShanDong MaMa Mini,AU,Melbourne,3,1100,2100
ShanDong MaMa Mini,AU,Melbourne,4,1100,2100
ShanDong MaMa Mini,AU,Melbourne,5,1100,2100
ShanDong MaMa Mini,AU,Melbourne,6,1100,1700
Shandy's,US,Houston,0,1100,2100
Shandy's,US,Houston,1,1100,2100
Shandy's,US,Houston,2,1100,2100
Shandy's,US,Houston,3,1100,2100
Shandy's,US,Houston,4,1100,2100
Shandy's,US,Houston,5,1100,2000
Shanghai Asian Manor,US,New York,0,1100,2200
Shanghai Asian Manor,US,New York,1,1100,2200
Shanghai Asian Manor,US,New York,2,1100,2200
Shanghai Asian Manor,US,New York,3,1100,2200
Shanghai Asian Manor,US,New York,4,1100,2200
Shanghai Asian Manor,US,New York,5,1100,2200
Shanghai Asian Manor,US,New York,6,1100,2100
Shanghai Dragon Dumpling House,AU,Melbourne,0,1130,2100
Shanghai Dragon Dumpling House,AU,Melbourne,1,1130,2100
Shanghai Dragon Dumpling House,AU,Melbourne,2,1130,2100
Shanghai Dragon Dumpling House,AU,Melbourne,3,1130,2200
Shanghai Dragon Dumpling House,AU,Melbourne,4,1130,2200
Shanghai Dragon Dumpling House,AU,Melbourne,5,1200,2200
Shanghai Dynasty Restaurant,AU,Melbourne,0,1130,1500
Shanghai Dynasty Restaurant,AU,Melbourne,0,1730,2230
Shanghai Dynasty Restaurant,AU,Melbourne,1,1130,1500
Shanghai Dynasty Restaurant,AU,Melbourne,1,1730,2230
Shanghai Dynasty Restaurant,AU,Melbourne,2,1130,1500
Shanghai Dynasty Restaurant,AU,Melbourne,2,1730,2230
Shanghai Dynasty Restaurant,AU,Melbourne,3,1130,1500
Shanghai Dynasty Restaurant,AU,Melbourne,3,1730,2230
Shanghai Dynasty Restaurant,AU,Melbourne,4,1130,1500
Shanghai Dynasty Restaurant,AU,Melbourne,4,1730,2230
Shanghai Dynasty Restaurant,AU,Melbourne,5,1100,1500
Shanghai Dynasty Restaurant,AU,Melbourne,5,1730,2230
Shanghai Dynasty Restaurant,AU,Melbourne,6,1100,1500
Shanghai Dynasty Restaurant,AU,Melbourne,6,1730,2230
Shanghai Garden,US,San Jose,0,1100,1500
Shanghai Garden,US,San Jose,0,1700,2130
Shanghai Garden,US,San Jose,1,1100,1500
Shanghai Garden,US,San Jose,1,1700,2130
Shanghai Garden,US,San Jose,2,1100,1500
Shanghai Garden,US,San Jose,2,1700,2130
Shanghai Garden,US,San Jose,3,1100,1500
Shanghai Garden,US,San Jose,3,1700,2130
Shanghai Garden,US,San Jose,4,1100,1500
Shanghai Garden,US,San Jose,4,1700,2200
Shanghai Garden,US,San Jose,5,1100,1500
Shanghai Garden,US,San Jose,5,1700,2200
Shanghai Garden,US,San Jose,6,1100,1500
Shanghai Garden,US,San Jose,6,1700,2130
Shanghai Lounge,US,Washington,0,1100,2230
Shanghai Lounge,US,Washington,1,1100,2230
Shanghai Lounge,US,Washington,2,1100,2230
Shanghai Lounge,US,Washington,3,1100,2230
Shanghai Lounge,US,Washington,4,1100,2300
Shanghai Lounge,US,Washington,5,1100,2300
Shanghai Lounge,US,Washington,6,1130,2200
Shanghai Noodle House,AU,Brisbane,0,0930,1800
Shanghai Noodle House,AU,Brisbane,1,0930,1800
Shanghai Noodle House,AU,Brisbane,2,0930,1800
Shanghai Noodle House,AU,Brisbane,3,0930,1800
Shanghai Noodle House,AU,Brisbane,4,0930,2000
Shanghai Noodle House,AU,Brisbane,5,0930,1800
Shanghai Noodle House,AU,Brisbane,6,0930,1800
Shanghai Street,AU,Melbourne,0,1200,1500
Shanghai Street,AU,Melbourne,0,1700,2100
Shanghai Street,AU,Melbourne,1,1200,1500
Shanghai Street,AU,Melbourne,1,1700,2100
Shanghai Street,AU,Melbourne,2,1200,1500
Shanghai Street,AU,Melbourne,2,1700,2100
Shanghai Street,AU,Melbourne,3,1200,1500
Shanghai Street,AU,Melbourne,3,1700,2100
Shanghai Street,AU,Melbourne,4,1200,1530
Shanghai Street,AU,Melbourne,4,1700,2130
Shanghai Street,AU,Melbourne,5,1200,1530
Shanghai Street,AU,Melbourne,5,1700,2130
Shanghai Street,AU,Melbourne,6,1200,1530
Shanghai Street,AU,Melbourne,6,1700,2000
Shanghai Street,AU,Melbourne,0,1130,1500
Shanghai Street,AU,Melbourne,0,1630,2030
Shanghai Street,AU,Melbourne,1,1130,1500
Shanghai Street,AU,Melbourne,1,1630,2030
Shanghai Street,AU,Melbourne,2,1130,1500
Shanghai Street,AU,Melbourne,2,1630,2030
Shanghai Street,AU,Melbourne,3,1130,1500
Shanghai Street,AU,Melbourne,3,1630,2030
Shanghai Street,AU,Melbourne,4,1130,1500
Shanghai Street,AU,Melbourne,4,1630,2100
Shanghai Street,AU,Melbourne,5,1130,1500
Shanghai Street,AU,Melbourne,5,1630,2030
Shanghai Street,AU,Melbourne,6,1130,1500
Shanghai Street,AU,Melbourne,6,1630,2030
Shawarma Falafel,US,Boston,0,0800,2100
Shawarma Falafel,US,Boston,1,0800,2100
Shawarma Falafel,US,Boston,2,0800,2100
Shawarma Falafel,US,Boston,3,0800,2100
Shawarma Falafel,US,Boston,4,0800,2100
Shawarma Falafel,US,Boston,5,0800,2100
Shawarma Falafel,US,Boston,6,1100,1900
Shawarma House,US,Las Vegas,0,1100,2100
Shawarma House,US,Las Vegas,1,1100,2100
Shawarma House,US,Las Vegas,2,1100,2100
Shawarma House,US,Las Vegas,3,1100,2100
Shawarma House,US,Las Vegas,4,1100,2100
Shawarma House,US,Las Vegas,5,1100,2100
Shawarma House,US,Las Vegas,6,1100,2000
Shawarma King,US,Houston,0,1100,2200
Shawarma King,US,Houston,1,1100,2200
Shawarma King,US,Houston,2,1100,2200
Shawarma King,US,Houston,3,1100,2200
Shawarma King,US,Houston,4,1100,2300
Shawarma King,US,Houston,5,1100,2200
Shawarma King,US,Houston,6,1200,2200
Shawarma Plus,US,Las Vegas,0,0800,2100
Shawarma Plus,US,Las Vegas,1,0800,2100
Shawarma Plus,US,Las Vegas,2,0800,2100
Shawarma Plus,US,Las Vegas,3,0800,2100
Shawarma Plus,US,Las Vegas,4,0800,2100
Shawarma Plus,US,Las Vegas,5,0900,1900
Shawarma Plus,US,Las Vegas,6,0800,1900
Shawn O'Donnell's American Grill & Irish Pub,US,Seattle,0,1100,2200
Shawn O'Donnell's American Grill & Irish Pub,US,Seattle,1,1100,2200
Shawn O'Donnell's American Grill & Irish Pub,US,Seattle,2,1100,2200
Shawn O'Donnell's American Grill & Irish Pub,US,Seattle,3,1100,2200
Shawn O'Donnell's American Grill & Irish Pub,US,Seattle,4,1100,2200
Shawn O'Donnell's American Grill & Irish Pub,US,Seattle,5,1100,2200
Shawn O'Donnell's American Grill & Irish Pub,US,Seattle,6,0900,2200
Sheeba Restaurant,US,Dearborn,0,0800,2300
Sheeba Restaurant,US,Dearborn,1,0800,2300
Sheeba Restaurant,US,Dearborn,2,0800,2300
Sheeba Restaurant,US,Dearborn,3,0800,2300
Sheeba Restaurant,US,Dearborn,4,0800,2300
Sheeba Restaurant,US,Dearborn,5,0800,2300
Sheeba Restaurant,US,Dearborn,6,0800,2300
Sheila's Bakery,US,Detroit,0,0600,2100
Sheila's Bakery,US,Detroit,1,0600,2100
Sheila's Bakery,US,Detroit,2,0600,2100
Sheila's Bakery,US,Detroit,3,0600,2100
Sheila's Bakery,US,Detroit,4,0600,2100
Sheila's Bakery,US,Detroit,5,0600,2100
Sheila's Bakery,US,Detroit,6,0700,2100
Shelbourne Hotel,AU,Sydney,0,1200,2200
Shelbourne Hotel,AU,Sydney,1,1200,2200
Shelbourne Hotel,AU,Sydney,2,1200,2230
Shelbourne Hotel,AU,Sydney,3,1200,2330
Shelbourne Hotel,AU,Sydney,4,1200,0130
Shelbourne Hotel,AU,Sydney,5,1200,0300
Shells & Sauce,US,Denver,1,1500,2200
Shells & Sauce,US,Denver,2,1500,2200
Shells & Sauce,US,Denver,3,1500,2200
Shells & Sauce,US,Denver,4,1500,2300
Shells & Sauce,US,Denver,5,1000,1430
Shells & Sauce,US,Denver,5,1530,2300
Shells & Sauce,US,Denver,6,1000,1430
Shells & Sauce,US,Denver,6,1530,2100
Shepherd Park Draught House,US,Houston,0,1100,0000
Shepherd Park Draught House,US,Houston,1,1100,0000
Shepherd Park Draught House,US,Houston,2,1100,0000
Shepherd Park Draught House,US,Houston,3,1100,0000
Shepherd Park Draught House,US,Houston,4,1100,0100
Shepherd Park Draught House,US,Houston,5,1000,0100
Shepherd Park Draught House,US,Houston,6,1000,0000
Shiki Japanese Restaurant,US,San Jose,0,1130,1400
Shiki Japanese Restaurant,US,San Jose,0,1700,2000
Shiki Japanese Restaurant,US,San Jose,1,1130,1400
Shiki Japanese Restaurant,US,San Jose,1,1700,2000
Shiki Japanese Restaurant,US,San Jose,2,1130,1400
Shiki Japanese Restaurant,US,San Jose,2,1700,2000
Shiki Japanese Restaurant,US,San Jose,3,1130,1400
Shiki Japanese Restaurant,US,San Jose,3,1700,2000
Shiki Japanese Restaurant,US,San Jose,4,1130,1400
Shiki Japanese Restaurant,US,San Jose,4,1700,2000
Shiki Japanese Restaurant,US,San Jose,5,1700,2000
Shilla,GB,Glasgow,0,1200,1430
Shilla,GB,Glasgow,0,1700,2200
Shilla,GB,Glasgow,1,1200,1430
Shilla,GB,Glasgow,1,1700,2200
Shilla,GB,Glasgow,2,1200,1430
Shilla,GB,Glasgow,2,1700,2200
Shilla,GB,Glasgow,3,1200,1430
Shilla,GB,Glasgow,3,1700,2200
Shilla,GB,Glasgow,4,1200,2230
Shilla,GB,Glasgow,5,1200,2230
Shimbashi Japanese Soba & Sake Bar,AU,Melbourne,0,1130,1430
Shimbashi Japanese Soba & Sake Bar,AU,Melbourne,0,1800,2200
Shimbashi Japanese Soba & Sake Bar,AU,Melbourne,1,1130,1430
Shimbashi Japanese Soba & Sake Bar,AU,Melbourne,1,1800,2200
Shimbashi Japanese Soba & Sake Bar,AU,Melbourne,2,1130,1430
Shimbashi Japanese Soba & Sake Bar,AU,Melbourne,2,1800,2200
Shimbashi Japanese Soba & Sake Bar,AU,Melbourne,3,1130,1430
Shimbashi Japanese Soba & Sake Bar,AU,Melbourne,3,1800,2200
Shimbashi Japanese Soba & Sake Bar,AU,Melbourne,4,1130,1430
Shimbashi Japanese Soba & Sake Bar,AU,Melbourne,4,1730,2200
Shimbashi Japanese Soba & Sake Bar,AU,Melbourne,5,1130,1430
Shimbashi Japanese Soba & Sake Bar,AU,Melbourne,5,1730,2200
Shimbashi Japanese Soba & Sake Bar,AU,Melbourne,6,1730,2200
Shimogamo,GB,London,1,1200,1430
Shimogamo,GB,London,1,1800,2200
Shimogamo,GB,London,2,1200,1430
Shimogamo,GB,London,2,1800,2200
Shimogamo,GB,London,3,1200,1430
Shimogamo,GB,London,3,1800,2200
Shimogamo,GB,London,4,1200,1430
Shimogamo,GB,London,4,1800,2200
Shimogamo,GB,London,5,1200,1430
Shimogamo,GB,London,5,1800,2200
Shimogamo,GB,London,6,1200,1430
Shimogamo,GB,London,6,1800,2200
Shin Sen Taiwanese & Japanese Cuisine,AU,Canberra,0,1130,1430
Shin Sen Taiwanese & Japanese Cuisine,AU,Canberra,1,1130,1430
Shin Sen Taiwanese & Japanese Cuisine,AU,Canberra,1,1730,2230
Shin Sen Taiwanese & Japanese Cuisine,AU,Canberra,2,1130,1430
Shin Sen Taiwanese & Japanese Cuisine,AU,Canberra,2,1730,2230
Shin Sen Taiwanese & Japanese Cuisine,AU,Canberra,3,1130,1430
Shin Sen Taiwanese & Japanese Cuisine,AU,Canberra,3,1730,2230
Shin Sen Taiwanese & Japanese Cuisine,AU,Canberra,4,1130,1430
Shin Sen Taiwanese & Japanese Cuisine,AU,Canberra,4,1730,2230
Shin Sen Taiwanese & Japanese Cuisine,AU,Canberra,5,1730,2230
Shin Sen Taiwanese & Japanese Cuisine,AU,Canberra,6,1730,2230
Shinara Grill & Lounge,AU,Sydney,0,1100,0000
Shinara Grill & Lounge,AU,Sydney,1,1100,0000
Shinara Grill & Lounge,AU,Sydney,2,1100,0000
Shinara Grill & Lounge,AU,Sydney,3,1100,0000
Shinara Grill & Lounge,AU,Sydney,4,1100,0200
Shinara Grill & Lounge,AU,Sydney,5,1100,0200
Shinara Grill & Lounge,AU,Sydney,6,1100,0000
Shincha Tea,US,San Jose,0,1000,2300
Shincha Tea,US,San Jose,1,1000,2300
Shincha Tea,US,San Jose,2,1000,2300
Shincha Tea,US,San Jose,3,1000,2300
Shincha Tea,US,San Jose,4,1000,0000
Shincha Tea,US,San Jose,5,1000,0000
Shincha Tea,US,San Jose,6,1000,2300
Shingle Inn,AU,Brisbane,0,0700,1800
Shingle Inn,AU,Brisbane,1,0700,1800
Shingle Inn,AU,Brisbane,2,0700,1800
Shingle Inn,AU,Brisbane,3,0700,1800
Shingle Inn,AU,Brisbane,4,0700,2300
Shingle Inn,AU,Brisbane,5,0830,1700
Shingle Inn,AU,Brisbane,6,0830,1600
Shingle Inn City Hall,AU,Brisbane,0,0800,1700
Shingle Inn City Hall,AU,Brisbane,1,0800,1700
Shingle Inn City Hall,AU,Brisbane,2,0800,1700
Shingle Inn City Hall,AU,Brisbane,3,0800,1700
Shingle Inn City Hall,AU,Brisbane,4,0800,1700
Shingle Inn City Hall,AU,Brisbane,5,0900,1630
Shingle Inn City Hall,AU,Brisbane,6,0900,1630
Shipleys,AU,Sydney,0,0630,1030
Shipleys,AU,Sydney,0,1730,2200
Shipleys,AU,Sydney,1,0630,1030
Shipleys,AU,Sydney,1,1730,2200
Shipleys,AU,Sydney,2,0630,1030
Shipleys,AU,Sydney,2,1730,2200
Shipleys,AU,Sydney,3,0630,1030
Shipleys,AU,Sydney,3,1730,2200
Shipleys,AU,Sydney,4,0630,1030
Shipleys,AU,Sydney,4,1730,2200
Shipleys,AU,Sydney,5,0630,1030
Shipleys,AU,Sydney,5,1730,2200
Shipleys,AU,Sydney,6,0630,1030
Shipleys,AU,Sydney,6,1730,2200
Shiraz,GB,Liverpool,0,1700,0200
Shiraz,GB,Liverpool,1,1700,0200
Shiraz,GB,Liverpool,2,1700,0200
Shiraz,GB,Liverpool,3,1700,0200
Shiraz,GB,Liverpool,4,1700,0200
Shiraz,GB,Liverpool,5,1700,0200
Shiraz,GB,Liverpool,6,1700,0000
Shish Kabob House,US,Las Vegas,0,1000,2130
Shish Kabob House,US,Las Vegas,1,1000,2130
Shish Kabob House,US,Las Vegas,2,1000,2130
Shish Kabob House,US,Las Vegas,3,1000,2130
Shish Kabob House,US,Las Vegas,4,1000,2130
Shish Kabob House,US,Las Vegas,5,1000,2130
Shish Kabob House,US,Las Vegas,6,1100,2130
Shish Mahal,GB,Glasgow,0,1200,1400
Shish Mahal,GB,Glasgow,0,1630,2330
Shish Mahal,GB,Glasgow,1,1200,1400
Shish Mahal,GB,Glasgow,1,1630,2330
Shish Mahal,GB,Glasgow,2,1200,1400
Shish Mahal,GB,Glasgow,2,1630,2330
Shish Mahal,GB,Glasgow,3,1200,1400
Shish Mahal,GB,Glasgow,3,1630,2330
Shish Mahal,GB,Glasgow,4,1200,1400
Shish Mahal,GB,Glasgow,4,1630,2330
Shish Mahal,GB,Glasgow,5,1630,2330
Shish Mahal,GB,Glasgow,6,1630,2330
Shojo,US,Boston,0,1730,2300
Shojo,US,Boston,1,1730,2300
Shojo,US,Boston,2,1730,2300
Shojo,US,Boston,3,1100,2300
Shojo,US,Boston,4,1100,0200
Shojo,US,Boston,5,1100,0200
Shophouse Kitchen,AU,Melbourne,0,1100,0000
Shophouse Kitchen,AU,Melbourne,1,1100,0000
Shophouse Kitchen,AU,Melbourne,2,1100,0000
Shophouse Kitchen,AU,Melbourne,3,1100,0000
Shophouse Kitchen,AU,Melbourne,4,1100,0000
Shophouse Kitchen,AU,Melbourne,5,1100,0000
Shophouse Kitchen,AU,Melbourne,6,1100,0000
ShopHouse Southeast Asian Kitchen,US,Washington,0,1100,2200
ShopHouse Southeast Asian Kitchen,US,Washington,1,1100,2200
ShopHouse Southeast Asian Kitchen,US,Washington,2,1100,2200
ShopHouse Southeast Asian Kitchen,US,Washington,3,1100,2200
ShopHouse Southeast Asian Kitchen,US,Washington,4,1100,2200
ShopHouse Southeast Asian Kitchen,US,Washington,5,1100,2200
ShopHouse Southeast Asian Kitchen,US,Washington,6,1100,2200
Shoryu Ramen,GB,London,0,1100,0000
Shoryu Ramen,GB,London,1,1100,0000
Shoryu Ramen,GB,London,2,1100,0000
Shoryu Ramen,GB,London,3,1100,0000
Shoryu Ramen,GB,London,4,1100,0000
Shoryu Ramen,GB,London,5,1100,0000
Shoryu Ramen,GB,London,6,1100,2230
Shouk,US,Washington,0,1100,2200
Shouk,US,Washington,1,1100,2200
Shouk,US,Washington,2,1100,2200
Shouk,US,Washington,3,1100,2200
Shouk,US,Washington,4,1100,2200
Shouk,US,Washington,5,1100,2200
Shouk,US,Washington,6,1100,2200
Shrigleys Moroccan Café,GB,London,0,0630,2000
Shrigleys Moroccan Café,GB,London,1,0630,2000
Shrigleys Moroccan Café,GB,London,2,0630,2000
Shrigleys Moroccan Café,GB,London,3,0630,2000
Shrigleys Moroccan Café,GB,London,4,0630,2000
Shrigleys Moroccan Café,GB,London,5,0800,1700
Shrigleys Moroccan Café,GB,London,6,0800,1700
Shu Jiao Fu Zhou Cuisine Restaurant,US,New York,0,0930,2130
Shu Jiao Fu Zhou Cuisine Restaurant,US,New York,1,0930,2130
Shu Jiao Fu Zhou Cuisine Restaurant,US,New York,2,0930,2130
Shu Jiao Fu Zhou Cuisine Restaurant,US,New York,3,0930,2130
Shu Jiao Fu Zhou Cuisine Restaurant,US,New York,4,0930,2130
Shu Jiao Fu Zhou Cuisine Restaurant,US,New York,5,0930,2130
Shu Jiao Fu Zhou Cuisine Restaurant,US,New York,6,0930,2130
Shu,AU,Melbourne,2,1800,2230
Shu,AU,Melbourne,3,1800,2230
Shu,AU,Melbourne,4,1800,2230
Shu,AU,Melbourne,5,1800,2230
Shu,AU,Melbourne,6,1800,2230
Shujinko,AU,Melbourne,0,0000,0000
Shujinko,AU,Melbourne,1,0000,0000
Shujinko,AU,Melbourne,2,0000,0000
Shujinko,AU,Melbourne,3,0000,0000
Shujinko,AU,Melbourne,4,0000,0000
Shujinko,AU,Melbourne,5,0000,0000
Shujinko,AU,Melbourne,6,0000,0000
Shun Fung On The River,AU,Perth,0,1200,2330
Shun Fung On The River,AU,Perth,1,1200,2330
Shun Fung On The River,AU,Perth,2,1200,2330
Shun Fung On The River,AU,Perth,3,1200,2330
Shun Fung On The River,AU,Perth,4,1200,2330
Shun Fung On The River,AU,Perth,5,1200,2330
Shun's Kitchen,US,Boston,0,1130,2200
Shun's Kitchen,US,Boston,1,1130,2200
Shun's Kitchen,US,Boston,2,1230,2200
Shun's Kitchen,US,Boston,3,1130,2200
Shun's Kitchen,US,Boston,4,1130,2300
Shun's Kitchen,US,Boston,5,1130,2300
Shun's Kitchen,US,Boston,6,1200,2130
Siam Eatery,GB,London,0,1130,2000
Siam Eatery,GB,London,1,1130,2000
Siam Eatery,GB,London,2,1130,2000
Siam Eatery,GB,London,3,1130,2000
Siam Eatery,GB,London,4,1130,2000
Siam Eatery,GB,London,5,1700,2000
Siam House Thai Restaurant,US,Washington,0,1100,2200
Siam House Thai Restaurant,US,Washington,1,1100,1500
Siam House Thai Restaurant,US,Washington,1,1630,2200
Siam House Thai Restaurant,US,Washington,2,1100,1500
Siam House Thai Restaurant,US,Washington,2,1630,2200
Siam House Thai Restaurant,US,Washington,3,1100,1500
Siam House Thai Restaurant,US,Washington,3,1630,2200
Siam House Thai Restaurant,US,Washington,4,1100,2300
Siam House Thai Restaurant,US,Washington,5,1200,2300
Siam House Thai Restaurant,US,Washington,6,1200,2200
Sichuan House,AU,Melbourne,0,1100,1500
Sichuan House,AU,Melbourne,0,1700,2200
Sichuan House,AU,Melbourne,1,1100,1500
Sichuan House,AU,Melbourne,1,1700,2200
Sichuan House,AU,Melbourne,2,1100,1500
Sichuan House,AU,Melbourne,2,1700,2200
Sichuan House,AU,Melbourne,3,1100,1500
Sichuan House,AU,Melbourne,3,1700,2200
Sichuan House,AU,Melbourne,4,1100,1500
Sichuan House,AU,Melbourne,4,1700,2200
Sichuan House,AU,Melbourne,5,1100,1500
Sichuan House,AU,Melbourne,5,1700,2200
Sichuan House,AU,Melbourne,6,1100,1500
Sichuan House,AU,Melbourne,6,1700,2200
Sichuanese Cuisine,US,Seattle,0,1100,2130
Sichuanese Cuisine,US,Seattle,1,1100,2130
Sichuanese Cuisine,US,Seattle,2,1100,2130
Sichuanese Cuisine,US,Seattle,3,1100,2130
Sichuanese Cuisine,US,Seattle,4,1100,2130
Sichuanese Cuisine,US,Seattle,5,1100,2130
Sichuanese Cuisine,US,Seattle,6,1100,2130
Side Door Barbecue,AU,Highgate,0,1730,2300
Side Door Barbecue,AU,Highgate,1,1730,2300
Side Door Barbecue,AU,Highgate,2,1730,2300
Side Door Barbecue,AU,Highgate,3,1100,2300
Side Door Barbecue,AU,Highgate,4,1100,2300
Side Door Barbecue,AU,Highgate,5,1100,2300
Side Door Barbecue,AU,Highgate,6,1100,2300
Sidebar Food & Spirits,US,Boston,0,1100,0100
Sidebar Food & Spirits,US,Boston,1,1100,0100
Sidebar Food & Spirits,US,Boston,2,1100,0100
Sidebar Food & Spirits,US,Boston,3,1100,0100
Sidebar Food & Spirits,US,Boston,4,1100,0100
Sidebar Food & Spirits,US,Boston,5,1200,0100
Sidebar Food & Spirits,US,Boston,6,1200,0100
SideDoor,US,Chicago,0,1130,2200
SideDoor,US,Chicago,1,1130,2200
SideDoor,US,Chicago,2,1130,2200
SideDoor,US,Chicago,3,1130,2200
SideDoor,US,Chicago,4,1130,2200
SideDoor,US,Chicago,5,1130,2200
SideDoor,US,Chicago,6,1130,2100
Sidestreet Pho and Grill,US,Las Vegas,0,1100,2200
Sidestreet Pho and Grill,US,Las Vegas,1,1100,2200
Sidestreet Pho and Grill,US,Las Vegas,2,1100,2200
Sidestreet Pho and Grill,US,Las Vegas,3,1100,2200
Sidestreet Pho and Grill,US,Las Vegas,4,1100,2200
Sidestreet Pho and Grill,US,Las Vegas,5,1100,2200
Sidestreet Pho and Grill,US,Las Vegas,6,1100,2200
Siena Bistro,US,San Jose,1,1130,1430
Siena Bistro,US,San Jose,1,1700,2100
Siena Bistro,US,San Jose,2,1130,1430
Siena Bistro,US,San Jose,2,1700,2100
Siena Bistro,US,San Jose,3,1130,1430
Siena Bistro,US,San Jose,3,1700,2100
Siena Bistro,US,San Jose,4,1130,1430
Siena Bistro,US,San Jose,4,1700,2200
Siena Bistro,US,San Jose,5,1130,1430
Siena Bistro,US,San Jose,5,1700,2200
Siggy's Good Food,US,New York,0,1100,2230
Siggy's Good Food,US,New York,1,1100,2230
Siggy's Good Food,US,New York,2,1100,2230
Siggy's Good Food,US,New York,3,1100,2230
Siggy's Good Food,US,New York,4,1100,2230
Siggy's Good Food,US,New York,5,1100,2230
Signature Grill,US,Detroit,0,1200,0100
Signature Grill,US,Detroit,1,1200,0100
Signature Grill,US,Detroit,2,1200,0100
Signature Grill,US,Detroit,3,1200,0200
Signature Grill,US,Detroit,4,1200,0200
Signature Grill,US,Detroit,5,1200,0200
Silk Road,GB,London,0,1700,2230
Silk Road,GB,London,1,1700,2230
Silk Road,GB,London,2,1700,2230
Silk Road,GB,London,3,1700,2230
Silk Road,GB,London,4,1700,2300
Silk Road,GB,London,5,1400,2300
Silk Road,GB,London,6,1400,2300
Silks,AU,Perth,0,1200,1430
Silks,AU,Perth,0,1800,2200
Silks,AU,Perth,1,1200,1430
Silks,AU,Perth,1,1800,2200
Silks,AU,Perth,2,1200,1430
Silks,AU,Perth,2,1800,2200
Silks,AU,Perth,3,1200,1430
Silks,AU,Perth,3,1800,2200
Silks,AU,Perth,4,1200,1430
Silks,AU,Perth,4,1800,2200
Silks,AU,Perth,5,1200,1430
Silks,AU,Perth,5,1800,2200
Silks,AU,Perth,6,1200,1430
Silks,AU,Perth,6,1800,2200
Silli Kori,US,Chicago,0,1100,2200
Silli Kori,US,Chicago,1,1100,2200
Silli Kori,US,Chicago,2,1100,2200
Silli Kori,US,Chicago,3,1100,2200
Silli Kori,US,Chicago,4,1100,0200
Silli Kori,US,Chicago,5,1100,0300
Silli Kori,US,Chicago,6,1600,2200
Silo Bakery,AU,Kingston,1,0700,1600
Silo Bakery,AU,Kingston,2,0700,1600
Silo Bakery,AU,Kingston,3,0700,1600
Silo Bakery,AU,Kingston,4,0700,1600
Silo Bakery,AU,Kingston,5,0700,1600
Silva's Grill & Snack Bar,GB,London,0,0900,1700
Silva's Grill & Snack Bar,GB,London,1,0900,1700
Silva's Grill & Snack Bar,GB,London,2,0900,1700
Silva's Grill & Snack Bar,GB,London,3,0900,1700
Silva's Grill & Snack Bar,GB,London,4,0900,1700
Silva's Grill & Snack Bar,GB,London,5,0900,1700
Silvertone,US,Boston,0,1100,0200
Silvertone,US,Boston,1,1100,0200
Silvertone,US,Boston,2,1100,0200
Silvertone,US,Boston,3,1100,0200
Silvertone,US,Boston,4,1100,0200
